AssetID,BuildingID,BuildingYear,assetFloor
30063947,53438753,1950,2
30063951,53438753,1950,3
30063953,53438753,1950,3
30063955,52401053,1940,0
30063957,52401053,1940,0
30063958,52401053,1940,1
30063959,52401053,1940,1
30063962,52401053,1940,2
30063964,52401053,1940,3
30063968,52415241,1970,-1
30063969,52415241,1970,0
30063971,52415241,1970,0
30063972,52415241,1970,1
30063974,52415241,1970,2
30063978,52493725,1950,0
30063980,52493725,1950,1
30063981,52493725,1950,1
30063984,52493725,1950,2
30063985,52493725,1950,2
30063987,52493725,1950,3
30063991,52550236,1950,
30063995,52550236,1950,2
30063998,52550236,1950,3
30063999,52550236,1950,3
30064004,52463331,1940,0
30064010,52463331,1940,3
30064022,52551010,1930,
30064023,52551010,1930,1
30064024,52551010,1930,1
30064025,52551010,1930,1
30064026,52551010,1930,2
30064027,52551010,1930,2
30064028,52551010,1930,2
30064029,52551010,1930,3
30064036,52396400,1960,1
30064039,52396400,1960,3
30064041,52396400,1960,4
30064042,52993018,1930,
30064046,52993018,1930,2
30064049,52993018,1930,4
30064050,52993018,1930,4
30064067,52550295,1970,1
30064070,52550295,1970,3
30064076,52535596,1950,0
30064081,52535596,1950,3
30064086,52534706,1938,0
30064087,52534706,1938,1
30064089,52534706,1938,2
30064090,52534706,1938,2
30064095,52557012,1950,-1
30064097,52557012,1950,
30064099,52557012,1950,1
30064102,52557012,1950,2
30064103,52557012,1950,2
30064104,52557012,1950,3
30064105,52557012,1950,3
30064106,52557012,1950,3
30064107,53351175,1960,
30064112,53351175,1970,2
30064114,53351175,1960,3
30064120,53111656,1960,0
30064122,53111656,1960,0
30064126,53111656,1960,2
30064128,52557131,1930,-1
30064129,52557131,1930,
30064130,52557131,1930,
30064131,52557131,1930,1
30064132,52557131,1930,1
30064133,52557131,1930,2
30064134,52557131,1930,2
30064135,52557131,1930,3
30064136,52557131,1930,3
30064141,53339857,1960,-1
30064148,53339857,1960,1
30064157,52442600,1930,1
30064160,52442600,1930,2
30064161,52442600,1930,2
30064167,52587057,1940,0
30064170,52587057,1940,2
30064172,52587057,1940,0
30064184,52551135,1970,0
30064185,52551135,1970,0
30064187,52551135,1970,1
30064190,52551135,1970,3
30064194,53318494,1950,0
30064198,53318494,1950,1
30064200,53318494,1950,1
30064205,53318494,1950,2
30064206,53318494,1950,3
30064207,53318494,1950,3
30064208,53318494,1950,3
30064218,52587466,1970,3
30064234,52557038,1940,1
30064235,52557038,1940,1
30064236,52557038,1940,2
30064238,52557038,1940,3
30064239,52557038,1940,3
30064242,52589658,1960,0
30064247,52589658,1960,1
30064253,52589658,1960,3
30064259,52504245,1970,0
30064265,52504245,1970,1
30064266,52504245,1970,1
30064268,52504245,1970,1
30064271,52504245,1970,0
30064273,52504245,1970,2
30064274,52504245,1970,2
30064275,52504245,1970,2
30064276,52504245,1970,3
30064277,52504245,1970,3
30064283,52562635,1960,0
30064291,52595124,1950,0
30064292,52595124,1950,0
30064293,52595124,1950,1
30064295,52595124,1950,1
30064296,52595124,1950,2
30064298,52595124,1950,2
30064300,52412736,1950,-1
30064301,52412736,1950,0
30064302,52412736,1950,0
30064304,52412736,1950,0
30064305,52412736,1950,1
30064306,52412736,1950,1
30064308,52412736,1950,2
30064314,52443083,1950,0
30064319,52443083,1950,2
30064323,52504334,1950,-1
30064329,52504334,1950,0
30064330,52504334,1950,1
30064331,52504334,1950,1
30064333,52504334,1950,1
30064338,52504334,1950,3
30064339,52504334,1950,3
30064349,52587095,1950,1
30064352,52587095,1950,1
30064354,52587095,1950,2
30064355,52587095,1950,2
30064357,52587095,1950,2
30064359,52527416,1960,-1
30064361,52527416,1960,0
30064362,52527416,1960,0
30064364,52527416,1960,0
30064371,52527416,1960,2
30064377,52556246,1950,0
30064378,52556246,1950,0
30064379,52556246,1950,0
30064381,52556246,1950,1
30064385,52586429,1950,
30064386,52586429,1950,
30064388,52586429,1950,0
30064389,52586429,1950,1
30064395,52586429,1950,3
30064396,52586429,1950,3
30064397,52586429,1950,3
30064402,52396404,1959,0
30064415,52540835,1950,1
30064417,52540835,1950,1
30064421,52540835,1950,2
30064422,52540835,1950,3
30064425,52540835,1950,3
30064427,52986416,1960,1
30064437,53337033,1950,3
30064443,53020187,1960,1
30064445,53020187,1960,2
30064447,53020187,1960,2
30064448,53020187,1960,2
30064450,53020187,1960,3
30064454,52529087,1945,0
30064457,52529087,1960,1
30064458,52529087,1945,2
30064462,53322192,1952,0
30064465,53322192,1952,1
30064466,53322192,1952,1
30064472,53322192,1952,3
30064479,53096556,1957,1
30064482,53096556,1957,2
30064483,53096556,1957,2
30064490,52401189,1950,1
30064494,52561798,1940,2
30064499,52449041,1950,0
30064502,52449041,1950,1
30064503,52449041,1950,1
30064505,52449041,1950,1
30064508,52449041,1950,2
30064509,52449041,1950,2
30064513,52449041,1950,3
30064520,53348289,1960,2
30064521,53348289,1960,3
30064529,52594227,1960,1
30064533,52594227,1960,2
30064541,52586497,1960,1
30064546,52586497,1960,
30064552,52586497,1960,3
30064556,52557325,1950,
30064557,52557325,1950,0
30064558,52557325,1950,0
30064561,52557325,1950,1
30064565,52557325,1950,2
30064566,52557325,1950,2
30064568,52557325,1950,3
30064569,52557325,1950,3
30064570,52557325,1950,3
30064572,53338255,1960,0
30064574,53338255,1960,1
30064575,53338255,1960,2
30064577,53338255,1960,0
30064586,53125159,1920,0
30064592,53125159,1920,1
30064596,52552162,1950,-1
30064599,52552162,1950,0
30064602,52552162,1950,1
30064604,52552162,1950,2
30064605,52552162,1950,2
30064608,52552162,1950,
30064610,53343979,1932,0
30064617,53343979,1932,1
30064627,52584345,1969,3
30064636,52440714,1950,-1
30064643,52440714,1950,1
30064647,52440714,1950,2
30064648,52442768,1939,2
30064650,52510262,1948,0
30064653,52510262,1948,1
30064661,52587540,1962,0
30064662,52587540,1962,1
30064666,52587540,1962,2
30064667,52587540,1962,2
30064670,53338155,1960,0
30064671,53338155,1960,0
30064681,52585398,1960,0
30064682,52585398,1960,1
30064683,52433118,1960,1
30064684,52433118,1960,2
30064685,52433118,1960,2
30064686,52585398,1960,3
30064687,52433118,1960,3
30064692,52397991,1960,0
30064697,52397991,1960,1
30064700,52397991,1960,2
30064705,52433118,1950,1
30064706,52433118,1950,1
30064708,52433118,1950,2
30064717,52396501,1960,0
30064720,52396501,1960,2
30064725,52551035,1950,1
30064727,52551035,1950,2
30064733,53315268,1960,0
30064734,53315268,1960,1
30064737,53315268,1960,2
30064738,53315268,1960,2
30064739,53315268,1960,2
30064767,52550176,1960,
30064768,52550176,1960,-1
30064770,52550176,1950,0
30064771,52550176,1960,1
30064773,52550176,1960,2
30064774,52550176,1960,2
30064788,52481146,1960,0
30064789,52481146,1960,0
30064790,52481146,1960,0
30064791,52481146,1960,1
30064796,52481146,1960,2
30064798,52481146,1960,2
30064800,52481146,1960,3
30064801,52481146,1960,3
30064802,52481146,1960,3
30064803,52481146,1960,4
30064804,52481146,1960,4
30064805,52481146,1960,4
30064806,52481146,1960,4
30064807,52481146,1960,5
30064810,52481146,1960,1
30064827,52417108,1950,
30064841,52956923,1950,0
30064845,52956923,1950,1
30064846,52956923,1950,2
30064850,52956923,1950,3
30064852,52956923,1950,3
30064861,52517254,1940,1
30064862,52517254,1940,2
30064864,52517254,1940,2
30064866,52517254,1940,3
30064867,52517254,1940,3
30064872,53013448,1950,1
30064874,53013448,1950,1
30064887,52399708,1950,3
30064890,52518066,1960,
30064893,52518066,1960,1
30064895,52518066,1960,2
30064901,53332235,1975,1
30064904,52592335,1950,1
30064906,53342672,1960,
30064907,53342672,1960,
30064909,53342672,1960,0
30064910,53342672,1960,1
30064911,53342672,1960,1
30064912,53342672,1960,
30064915,53343440,2012,
30064923,52557329,1950,1
30064934,52556995,1930,1
30064945,52556995,1930,0
30064946,52556995,1930,0
30064947,52556995,1930,1
30064951,52556995,1930,3
30064956,52503022,1950,-1
30064957,52503022,1950,-1
30064964,52503022,1950,2
30064966,52503022,1950,3
30064967,52503022,1950,3
30064968,52503022,1950,3
30064970,52537025,1960,-1
30064971,52537025,1960,-1
30064972,52537025,1960,-1
30064973,52537025,1960,0
30064977,52537025,1960,0
30064980,52537025,1960,1
30064981,52537025,1960,1
30064982,52537025,1960,1
30064984,52537025,1960,1
30064985,52537025,1960,2
30064986,52537025,1960,2
30064987,52537025,1960,2
30064988,52537025,1960,2
30064993,52537025,1960,3
30064994,52537025,1960,3
30064999,52400970,1950,1
30065001,52400970,1950,1
30065004,52400970,1950,3
30065005,52400970,1950,3
30065019,52443044,1970,0
30065034,52585531,1950,1
30065037,52585531,1950,2
30065040,52585531,1950,3
30065043,52585531,1950,3
30065051,53343285,1950,1
30065052,53343285,1950,1
30065054,53343285,1950,1
30065057,53343285,1950,2
30065058,53343285,1950,3
30065061,53349949,1930,0
30065062,53349949,1930,0
30065073,52450310,1950,
30065086,53339759,2005,0
30065104,52586929,1930,0
30065124,52401461,1970,2
30065130,52587011,1930,1
30065142,53344758,1950,0
30065147,53344758,1950,2
30065148,53344758,1950,2
30065149,53344758,1950,2
30065156,53108163,1950,1
30065160,52526023,1950,1
30065164,52593712,1950,0
30065165,52593712,1950,0
30065166,52593712,1950,1
30065167,52593712,1950,1
30065168,52593712,1950,2
30065169,52593712,1950,2
30065174,52513120,1960,0
30065182,52513120,1960,0
30065183,52513120,1960,1
30065184,52513120,1960,2
30065186,52503027,2009,2
30065193,52552008,1998,2
30065204,52452459,1950,1
30065206,52452459,1950,2
30065212,53338235,1950,0
30065215,53338235,1950,2
30065231,52549699,1950,0
30065235,52549699,1950,1
30065236,52549699,1950,1
30065242,52549699,1950,3
30065244,52549699,1950,3
30065245,52549699,1950,3
30065249,52443190,1960,1
30065253,52443190,1960,3
30065264,53349026,1930,
30065266,52503914,1940,0
30065272,52503914,1940,1
30065276,52598813,1950,2
30065284,52529879,1950,1
30065287,52529879,1950,2
30065299,52600592,1970,2
30065303,52600592,1970,3
30065309,52587785,1950,1
30065311,52587785,1950,1
30065312,52587785,1950,2
30065317,52587785,1950,3
30065324,53094371,1955,3
30065337,52604425,1930,2
30065340,52516187,1950,
30065342,52516187,1950,0
30065344,52516187,1950,1
30065345,52516187,1950,1
30065356,53118087,1940,1
30065357,53118087,1940,1
30065358,53118087,1940,1
30065371,52587808,1940,-1
30065372,52587808,1940,-1
30065373,52587808,1940,0
30065374,52587808,1940,1
30065375,52587808,1940,1
30065376,52587808,1940,2
30065377,52587808,1940,2
30065378,52587808,1940,3
30065381,53331269,1930,-1
30065387,53331269,1930,2
30065388,53331269,1930,2
30065395,52591798,1960,1
30065404,52453389,1950,1
30065405,52453389,1950,1
30065406,52453389,1950,2
30065408,52522738,1950,3
30065431,52493312,1960,-1
30065434,52493312,1960,1
30065435,52493312,1960,1
30065436,52493312,1960,2
30065437,52493312,1960,2
30065446,52413310,1973,1
30065449,52413310,1973,2
30065450,52413310,1973,3
30065451,52413310,1973,3
30065454,52442974,1950,-1
30065458,52442974,1950,0
30065461,52442974,1950,0
30065462,52442974,1950,1
30065463,52442974,1950,1
30065464,52442974,1950,1
30065466,52442974,1950,2
30065468,52442974,1950,2
30065470,52442974,1950,3
30065473,52556264,1960,1
30065475,52556264,1960,
30065476,52556264,1960,
30065478,52556264,1960,
30065486,53350364,1950,
30065488,53350364,1950,1
30065491,53350364,1950,2
30065492,53350364,1950,2
30065495,53350364,1950,3
30065496,53350364,1950,3
30065509,52402328,1920,2
30065510,52402328,1920,2
30065517,52563791,1950,0
30065521,52563791,1950,1
30065525,52563791,1950,2
30065528,52563791,1950,3
30065536,52977255,2009,0
30065538,52977255,2009,3
30065541,52586640,1930,-1
30065543,52586640,1930,0
30065544,52586640,1930,1
30065545,52586640,1930,1
30065547,52586640,1930,2
30065556,52449429,1950,0
30065567,52449429,1950,3
30065570,52449429,1950,3
30065571,52449429,1950,3
30065573,52549720,1948,0
30065584,52594408,1955,-1
30065587,52594408,1955,1
30065596,53416906,1960,2
30065598,53348039,1950,
30065600,53348039,1950,0
30065601,53348039,1950,0
30065603,53348039,1950,1
30065604,53348039,1950,1
30065605,53348039,1950,1
30065608,53348039,1950,2
30065609,53348039,1950,2
30065612,52517255,1950,0
30065619,52517255,1950,1
30065621,52517255,1950,2
30065622,52517255,1950,2
30065623,52517255,1950,2
30065625,52517255,1950,3
30065626,52517255,1950,3
30065627,52517255,1950,3
30065632,53318658,1960,2
30065635,53322224,1960,1
30065643,53322224,1960,4
30065645,53322224,1960,4
30065646,53323362,2012,3
30065648,53340132,1950,0
30065649,53340132,1950,0
30065650,53340132,1950,0
30065651,53340132,1950,0
30065652,53340132,1950,0
30065656,53340132,1950,1
30065657,53340132,1950,2
30065666,52521846,1970,1
30065667,52521846,1970,1
30065671,52414226,1950,-1
30065672,52414226,1950,0
30065676,52414226,1950,1
30065679,52414226,1950,2
30065682,65044329,1930,1
30065683,65044329,1930,1
30065684,65044329,1930,1
30065685,65044329,1930,2
30065686,65044329,1930,2
30065687,65044329,1930,3
30065690,52527088,2012,0
30065692,52527088,1960,0
30065693,52527088,1960,1
30065694,52527088,1960,1
30065696,52527088,1960,2
30065697,52527088,1960,
30065701,53351247,1960,-1
30065703,53351247,1950,0
30065708,53351247,1960,2
30065709,53351247,1950,3
30065710,53351247,1960,3
30065713,52400730,1976,1
30065714,52400730,1976,1
30065719,52400730,1976,4
30065727,53315123,1960,0
30065729,53315123,1960,1
30065736,52564065,1950,
30065737,52564065,1950,
30065738,52564065,1950,1
30065739,52564065,1950,1
30065743,52564065,1950,2
30065744,52564065,1950,3
30065746,52564065,1950,3
30065749,52493313,1958,0
30065750,52493313,1958,1
30065752,52493313,1958,2
30065754,52493313,1958,2
30065755,52493313,1958,3
30065756,52493313,1958,3
30065760,52551017,1950,0
30065764,52400260,1960,1
30065766,52400260,1960,2
30065767,52400260,1960,2
30065778,53003247,1960,2
30065782,52396299,2009,0
30065783,52396299,2008,1
30065785,52396299,2008,2
30065786,52396299,2009,3
30065787,52396299,2009,3
30065790,52563667,1960,-1
30065795,52563667,1960,0
30065800,52563667,1960,1
30065802,52563667,1960,2
30065804,52563667,1960,2
30065807,52563667,1960,3
30065809,52563667,1960,3
30065825,52600551,1970,2
30065829,53335685,1950,-1
30065831,53335685,1950,-1
30065836,53335685,1950,0
30065841,53335685,1950,1
30065844,53335685,1950,2
30065846,53335685,1950,2
30065852,52397910,1970,0
30065855,52397910,1970,1
30065874,52550476,1920,3
30065900,53177517,1950,0
30065902,53177517,1950,1
30065904,53177517,1950,2
30065908,53177517,1950,3
30065910,53177517,1950,3
30065920,52600545,1960,2
30065922,52600545,1960,2
30065923,52600545,1960,2
30065925,52443155,1950,0
30065926,52443155,1950,0
30065929,52443155,1950,1
30065930,52443155,1950,1
30065933,52443155,1950,2
30065938,52594622,1950,1
30065939,52594622,1950,1
30065953,52594622,1950,4
30065955,53344850,1940,0
30065956,53344850,1940,0
30065961,52598833,1960,-1
30065962,52598833,1960,-1
30065966,52598833,1960,1
30065973,52456665,1950,0
30065974,52456665,1950,0
30065977,52456665,1950,1
30065980,52456665,1950,2
30065981,52456665,1950,2
30065983,52456665,1950,3
30065984,52456665,1950,3
30065994,53332370,1958,0
30065995,53332370,1958,0
30065996,53332370,1958,0
30065997,53339856,1960,0
30065998,53339856,1960,0
30066001,53332370,1958,1
30066004,53339856,1960,1
30066007,53332370,1958,2
30066009,53339856,1960,2
30066012,53332370,1958,3
30066014,53332370,1958,3
30066017,52433000,1950,-1
30066025,52433000,1950,2
30066035,52562815,1950,0
30066038,52562815,1950,1
30066042,52562815,1950,2
30066048,52551313,1950,3
30066051,52551313,1950,3
30066054,52551313,1950,1
30066056,52551313,1950,2
30066062,52551313,1950,-1
30066085,52551089,1950,0
30066086,52551089,1950,1
30066088,52551089,1950,1
30066098,52401680,1930,1
30066100,52401680,1930,2
30066105,52543550,1950,-1
30066127,52543550,1950,1
30066135,52543550,1950,3
30066142,52604294,1960,0
30066148,52604294,1960,2
30066152,52585543,1950,4
30066154,52529862,1933,0
30066155,52529862,1933,1
30066160,52986318,1950,3
30066161,53315493,1960,5
30066167,53315493,1960,2
30066184,52426069,1970,
30066185,52555392,1960,3
30066187,52584187,1950,
30066189,52584187,1950,
30066192,52584187,1950,1
30066197,52584187,1950,2
30066202,52548892,1950,1
30066205,52548892,1950,3
30066210,52587060,1970,
30066213,53347339,1950,
30066214,52402167,1970,1
30066215,52508806,1969,1
30066216,52429093,1970,4
30066217,52550990,1970,3
30066218,52550113,1970,2
30066219,53349027,1970,
30066227,52591821,1960,1
30066228,52412673,1952,2
30066238,52599634,1930,1
30066246,52550494,1960,1
30066249,53151963,1950,3
30066273,52560038,1990,1
30066274,52560038,1990,2
30066280,52567031,1950,
30066281,52586643,1950,3
30066283,53348454,1960,1
30066302,52529976,1970,3
30066304,52522717,1960,6
30066315,52549841,1991,1
30066317,52549841,1991,1
30066328,52549841,1991,2
30067006,52441513,1970,
30067013,52600574,1950,1
30067018,52600574,1950,1
30067019,52600574,1950,
30067024,52600574,1950,
30067050,52536023,1940,
30067054,52536023,1940,
30067057,52536023,1940,0
30067063,52536023,1940,2
30067064,52536023,1940,3
30067065,52555405,1970,
30067069,52555405,1970,
30067079,53333898,1970,
30067086,53097986,1938,1
30067089,53097986,1938,1
30067092,52519608,1950,
30067112,52443994,1920,
30067115,52443994,1920,1
30067132,52542589,1930,1
30067136,52542589,1930,0
30067138,52542589,1930,0
30067145,52584188,1970,
30071080,52654821,1940,-1
30071081,52654821,1940,0
30071083,52654821,1940,1
30071114,53146077,1930,0
30071117,52703001,1940,3
30071139,53326505,1997,1
30071155,52464319,1980,1
30071163,52464319,1980,3
30071167,52464319,1980,4
30071170,52464319,1980,5
30071171,52464319,1980,5
30071172,52464319,1980,5
30071177,52464319,1980,7
30071181,52464319,1980,8
30071187,52464319,1980,9
30071189,52464319,1980,10
30071191,52464319,1980,10
30071194,52464319,1980,
30071196,52464319,1980,
30071198,52658156,1970,1
30071201,52658156,1970,1
30071202,52658156,1970,2
30071206,52658156,1970,3
30071207,52658156,1970,3
30071208,52658156,1970,3
30071209,52658156,1970,3
30071210,52658156,1970,4
30071214,52658156,1970,5
30071218,52658156,1970,6
30071220,52658156,1970,6
30071223,52658156,1970,7
30071226,52658156,1970,8
30071233,52658156,1970,9
30071234,52658156,1970,10
30071236,52658156,1970,10
30071238,52658156,1970,
30071239,52658156,1970,
30071250,52682476,1980,1
30071258,52682476,1980,2
30071265,52682476,1980,3
30071283,52682476,1980,4
30071286,52682476,1980,5
30071300,52682476,1980,6
30071308,52682476,1980,7
30071310,52682476,1980,7
30071311,52682476,1980,7
30071312,52682476,1980,7
30071313,52682476,1980,7
30071320,52682476,1980,8
30071323,52682476,1980,8
