dealId,AssetId,date,area,rescode,pricePerMeter2009
9372304620,91610986,12/12/2004 00:00,60,1,23963.68382
9451325880,91612388,16/12/2004 00:00,102.9,1,21125.04701
9450976860,91629488,16/12/2004 00:00,75,1,35797.88218
9451052640,91600652,17/12/2004 00:00,82.5,1,20236.45855
9450708840,91602262,19/12/2004 00:00,96,1,20407.46178
9450209790,91604414,20/12/2004 00:00,69,1,6369.905651
9450136350,91645272,22/12/2004 00:00,104.8,1,17718.52639
9372709170,91624875,22/12/2004 00:00,70,1,13725.98274
9452441700,91609923,23/12/2004 00:00,39.3,1,11270.49997
9450254520,91613744,23/12/2004 00:00,92.5,1,15949.18677
9450176400,91611145,23/12/2004 00:00,76,1,18425.55634
9451048860,91600629,24/12/2004 00:00,91.2,1,20398.12198
9450237420,91624875,24/12/2004 00:00,100,1,11243.62416
9450457020,91629391,28/12/2004 00:00,119.6,1,16950.33033
9450750420,91615304,29/12/2004 00:00,89.35,1,18646.90175
9451345950,91647362,29/12/2004 00:00,2498,4,6860.692133
9451486890,91611883,30/12/2004 00:00,100,1,17887.58389
9450858060,91604196,31/12/2004 00:00,60,1,21976.1745
9450543150,91602684,02/01/2005 00:00,100,1,20568.17469
9450604080,91626484,04/01/2005 00:00,180,1,27363.59338
9451152090,91605568,11/01/2005 00:00,100,1,15588.1523
9451353960,91607711,12/01/2005 00:00,77,1,22813.65891
9451501110,91600637,16/01/2005 00:00,109.9,1,19863.72626
9451498770,91637674,18/01/2005 00:00,134.1,1,21289.97347
9451354590,91627598,21/01/2005 00:00,72.15,1,13379.15053
9451293930,91643457,24/01/2005 00:00,108.9,1,21612.2335
9451175040,91604219,24/01/2005 00:00,81,1,19876.29436
9451499490,91600701,26/01/2005 00:00,91.2,1,20196.55802
9451864170,91630706,26/01/2005 00:00,130,1,19626.22104
9452260620,91601729,29/01/2005 00:00,100,1,18760.35834
9452334240,91603865,30/01/2005 00:00,74.8,1,9211.45451
9452161080,91605465,02/02/2005 00:00,119.4,1,16798.81301
9452347380,91630549,02/02/2005 00:00,96.07,1,12399.80249
9451746000,91609979,02/02/2005 00:00,84.6,1,15846.09205
9452164770,91605459,03/02/2005 00:00,119.4,1,16713.53984
9452481210,91629513,08/02/2005 00:00,180,1,16743.10121
9451723680,91601729,10/02/2005 00:00,71,1,19598.415
